사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
161611,2013099,1123010400,11230002  ,서울특별시 동대문구2,서울특별시 동대문구 전농동(떡전교사거리_전농로_진입_1 부근),4,4,0,2,2,0,127.0520672,37.58511839,"{""type"":""Polygon"",""coordinates"":[[[127.0536683,37.5863926],[127.0533252,37.5866167],[127.0529337,37.5867832],[127.0525089,37.5868858],[127.0520672,37.5869204],[127.0516254,37.5868858],[127.0512006,37.5867832],[127.0508091,37.5866167],[127.050466,37.5863926],[127.0501844,37.5861195],[127.0499752,37.585808],[127.0498463,37.5854699],[127.0498028,37.5851184],[127.0498463,37.5847668],[127.0499752,37.5844288],[127.0501844,37.5841172],[127.0504661,37.5838442],[127.0508092,37.5836201],[127.0512007,37.5834536],[127.0516254,37.583351],[127.0520672,37.5833164],[127.0525089,37.583351],[127.0529337,37.5834536],[127.0533252,37.5836201],[127.0536683,37.5838442],[127.0539499,37.5841172],[127.0541592,37.5844288],[127.054288,37.5847668],[127.0543315,37.5851184],[127.054288,37.5854699],[127.0541592,37.585808],[127.0539499,37.5861195],[127.0536683,37.5863926]]]}"
162893,2013099,1123010300,11230003  ,서울특별시 동대문구3,서울특별시 동대문구 제기동(종암대교 부근),4,4,0,2,2,0,127.0389583,37.59120931,"{""type"":""Polygon"",""coordinates"":[[[127.0405596,37.5924835],[127.0402165,37.5927076],[127.039825,37.5928741],[127.0394001,37.5929767],[127.0389583,37.5930113],[127.0385165,37.5929767],[127.0380917,37.5928741],[127.0377002,37.5927076],[127.037357,37.5924835],[127.0370754,37.5922104],[127.0368662,37.5918989],[127.0367373,37.5915608],[127.0366938,37.5912093],[127.0367373,37.5908577],[127.0368662,37.5905197],[127.0370755,37.5902082],[127.0373571,37.5899351],[127.0377003,37.589711],[127.0380918,37.5895445],[127.0385166,37.589442],[127.0389583,37.5894073],[127.0394001,37.589442],[127.0398249,37.5895445],[127.0402164,37.589711],[127.0405596,37.5899351],[127.0408412,37.5902082],[127.0410505,37.5905197],[127.0411794,37.5908577],[127.0412229,37.5912093],[127.0411794,37.5915608],[127.0410505,37.5918989],[127.0408413,37.5922104],[127.0405596,37.5924835]]]}"
154891,2013099,1123010200,11230004  ,서울특별시 동대문구4,서울특별시 동대문구 용두동(재덕정밀 부근),5,5,0,1,4,0,127.0336615,37.57391495,"{""type"":""Polygon"",""coordinates"":[[[127.0352624,37.5751891],[127.0349193,37.5754132],[127.0345279,37.5755798],[127.0341032,37.5756823],[127.0336615,37.5757169],[127.0332198,37.5756823],[127.032795,37.5755798],[127.0324036,37.5754132],[127.0320605,37.5751891],[127.031779,37.5749161],[127.0315698,37.5746045],[127.0314409,37.5742665],[127.0313974,37.5739149],[127.031441,37.5735634],[127.0315698,37.5732253],[127.031779,37.5729138],[127.0320606,37.5726407],[127.0324037,37.5724166],[127.0327951,37.5722501],[127.0332198,37.5721476],[127.0336615,37.572113],[127.0341031,37.5721476],[127.0345279,37.5722501],[127.0349193,37.5724166],[127.0352623,37.5726407],[127.0355439,37.5729138],[127.0357531,37.5732253],[127.035882,37.5735634],[127.0359255,37.5739149],[127.035882,37.5742665],[127.0357532,37.5746045],[127.035544,37.5749161],[127.0352624,37.5751891]]]}"
154894,2013099,1123010600,11230005  ,서울특별시 동대문구5,서울특별시 동대문구 장안동(장한평역_천호대로_진출_1 부근),5,5,0,2,2,1,127.0651919,37.56148378,"{""type"":""Polygon"",""coordinates"":[[[127.0667925,37.562758],[127.0664495,37.5629821],[127.0660582,37.5631486],[127.0656335,37.5632511],[127.0651919,37.5632858],[127.0647503,37.5632511],[127.0643256,37.5631486],[127.0639342,37.5629821],[127.0635912,37.562758],[127.0633097,37.5624849],[127.0631005,37.5621734],[127.0629717,37.5618353],[127.0629282,37.5614838],[127.0629717,37.5611322],[127.0631006,37.5607942],[127.0633097,37.5604826],[127.0635913,37.5602096],[127.0639343,37.5599855],[127.0643256,37.559819],[127.0647503,37.5597164],[127.0651919,37.5596818],[127.0656335,37.5597164],[127.0660581,37.559819],[127.0664495,37.5599855],[127.0667925,37.5602096],[127.067074,37.5604826],[127.0672832,37.5607942],[127.067412,37.5611322],[127.0674555,37.5614838],[127.067412,37.5618353],[127.0672832,37.5621734],[127.0670741,37.5624849],[127.0667925,37.562758]]]}"
154884,2013099,1123010600,11230006  ,서울특별시 동대문구6,서울특별시 동대문구 장안동(장안동사거리_답십리길_진입_1 부근),5,5,0,2,3,0,127.0720766,37.57212721,"{""type"":""Polygon"",""coordinates"":[[[127.0736775,37.5734014],[127.0733344,37.5736255],[127.072943,37.573792],[127.0725183,37.5738946],[127.0720766,37.5739292],[127.0716349,37.5738946],[127.0712102,37.573792],[127.0708188,37.5736255],[127.0704757,37.5734014],[127.0701942,37.5731283],[127.069985,37.5728168],[127.0698561,37.5724787],[127.0698126,37.5721272],[127.0698562,37.5717756],[127.069985,37.5714376],[127.0701942,37.5711261],[127.0704758,37.570853],[127.0708188,37.5706289],[127.0712103,37.5704624],[127.0716349,37.5703598],[127.0720766,37.5703252],[127.0725183,37.5703598],[127.072943,37.5704624],[127.0733344,37.5706289],[127.0736775,37.570853],[127.073959,37.5711261],[127.0741682,37.5714376],[127.0742971,37.5717756],[127.0743406,37.5721272],[127.0742971,37.5724787],[127.0741683,37.5728168],[127.0739591,37.5731283],[127.0736775,37.5734014]]]}"
154895,2013099,1123010300,11230007  ,서울특별시 동대문구7,서울특별시 동대문구 제기동(한천로-천호대교진입로 부근),5,6,0,2,4,0,127.0577756,37.5632705,"{""type"":""Polygon"",""coordinates"":[[[127.0593763,37.5645447],[127.0590333,37.5647688],[127.0586419,37.5649353],[127.0582173,37.5650379],[127.0577756,37.5650725],[127.057334,37.5650379],[127.0569093,37.5649353],[127.0565179,37.5647688],[127.0561749,37.5645447],[127.0558934,37.5642716],[127.0556842,37.5639601],[127.0555554,37.563622],[127.0555119,37.5632705],[127.0555554,37.5629189],[127.0556842,37.5625809],[127.0558934,37.5622694],[127.056175,37.5619963],[127.056518,37.5617722],[127.0569094,37.5616057],[127.057334,37.5615031],[127.0577756,37.5614685],[127.0582172,37.5615031],[127.0586419,37.5616057],[127.0590332,37.5617722],[127.0593763,37.5619963],[127.0596578,37.5622694],[127.059867,37.5625809],[127.0599958,37.5629189],[127.0600393,37.5632705],[127.0599958,37.563622],[127.059867,37.5639601],[127.0596578,37.5642716],[127.0593763,37.5645447]]]}"
154896,2013099,1123010500,11230008  ,서울특별시 동대문구8,서울특별시 동대문구 답십리동(쌍마빌딩 부근),5,7,0,2,4,1,127.0561578,37.56675942,"{""type"":""Polygon"",""coordinates"":[[[127.0577586,37.5680336],[127.0574155,37.5682577],[127.0570242,37.5684242],[127.0565995,37.5685268],[127.0561578,37.5685614],[127.0557162,37.5685268],[127.0552915,37.5684242],[127.0549001,37.5682577],[127.054557,37.5680336],[127.0542755,37.5677605],[127.0540663,37.567449],[127.0539375,37.5671109],[127.053894,37.5667594],[127.0539375,37.5664078],[127.0540663,37.5660698],[127.0542755,37.5657583],[127.0545571,37.5654852],[127.0549001,37.5652611],[127.0552915,37.5650946],[127.0557162,37.564992],[127.0561578,37.5649574],[127.0565994,37.564992],[127.0570241,37.5650946],[127.0574155,37.5652611],[127.0577585,37.5654852],[127.0580401,37.5657583],[127.0582493,37.5660698],[127.0583781,37.5664078],[127.0584216,37.5667594],[127.0583781,37.5671109],[127.0582493,37.567449],[127.0580401,37.5677605],[127.0577586,37.5680336]]]}"
161612,2013099,1123010400,11230009  ,서울특별시 동대문구9,서울특별시 동대문구 전농동(전농동사거리_전농로_진출_2 부근),6,7,0,0,7,0,127.0569401,37.57773387,"{""type"":""Polygon"",""coordinates"":[[[127.0585411,37.5790081],[127.058198,37.5792322],[127.0578065,37.5793987],[127.0573818,37.5795012],[127.0569401,37.5795359],[127.0564984,37.5795012],[127.0560736,37.5793987],[127.0556822,37.5792322],[127.0553391,37.5790081],[127.0550575,37.578735],[127.0548483,37.5784234],[127.0547194,37.5780854],[127.0546759,37.5777338],[127.0547195,37.5773823],[127.0548483,37.5770443],[127.0550575,37.5767327],[127.0553391,37.5764597],[127.0556822,37.5762356],[127.0560737,37.576069],[127.0564984,37.5759665],[127.0569401,37.5759319],[127.0573818,37.5759665],[127.0578065,37.576069],[127.0581979,37.5762356],[127.058541,37.5764597],[127.0588226,37.5767327],[127.0590319,37.5770443],[127.0591607,37.5773823],[127.0592042,37.5777338],[127.0591607,37.5780854],[127.0590319,37.5784234],[127.0588227,37.578735],[127.0585411,37.5790081]]]}"
162894,2013099,1123010300,11230010  ,서울특별시 동대문구10,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),6,7,0,1,6,0,127.0415498,37.57886526,"{""type"":""Polygon"",""coordinates"":[[[127.0431509,37.5801394],[127.0428078,37.5803635],[127.0424163,37.5805301],[127.0419915,37.5806326],[127.0415498,37.5806672],[127.0411081,37.5806326],[127.0406833,37.5805301],[127.0402919,37.5803635],[127.0399488,37.5801394],[127.0396672,37.5798664],[127.039458,37.5795548],[127.0393291,37.5792168],[127.0392856,37.5788652],[127.0393292,37.5785137],[127.039458,37.5781756],[127.0396672,37.5778641],[127.0399488,37.577591],[127.0402919,37.5773669],[127.0406834,37.5772004],[127.0411081,37.5770979],[127.0415498,37.5770633],[127.0419915,37.5770979],[127.0424163,37.5772004],[127.0428077,37.5773669],[127.0431508,37.577591],[127.0434324,37.5778641],[127.0436416,37.5781756],[127.0437705,37.5785137],[127.043814,37.5788652],[127.0437705,37.5792168],[127.0436417,37.5795548],[127.0434324,37.5798664],[127.0431509,37.5801394]]]}"
154893,2013099,1123010200,11230011  ,서울특별시 동대문구11,서울특별시 동대문구 용두동(용두동사거리_일반국도6호선_진 부근),6,6,0,2,3,1,127.0292484,37.57742343,"{""type"":""Polygon"",""coordinates"":[[[127.0308494,37.5786976],[127.0305063,37.5789217],[127.0301148,37.5790882],[127.0296901,37.5791908],[127.0292484,37.5792254],[127.0288067,37.5791908],[127.0283819,37.5790882],[127.0279905,37.5789217],[127.0276474,37.5786976],[127.0273658,37.5784245],[127.0271566,37.578113],[127.0270277,37.577775],[127.0269842,37.5774234],[127.0270278,37.5770719],[127.0271566,37.5767338],[127.0273658,37.5764223],[127.0276474,37.5761492],[127.0279905,37.5759251],[127.0283819,37.5757586],[127.0288067,37.5756561],[127.0292484,37.5756214],[127.0296901,37.5756561],[127.0301148,37.5757586],[127.0305062,37.5759251],[127.0308493,37.5761492],[127.0311309,37.5764223],[127.0313401,37.5767338],[127.031469,37.5770719],[127.0315125,37.5774234],[127.031469,37.577775],[127.0313402,37.578113],[127.031131,37.5784245],[127.0308494,37.5786976]]]}"
154887,2013099,1123010600,11230012  ,서울특별시 동대문구12,서울특별시 동대문구 장안동(승용빌딩 부근),7,7,0,4,2,1,127.0676139,37.56666357,"{""type"":""Polygon"",""coordinates"":[[[127.0692147,37.5679378],[127.0688716,37.5681619],[127.0684802,37.5683284],[127.0680555,37.5684309],[127.0676139,37.5684656],[127.0671722,37.5684309],[127.0667475,37.5683284],[127.0663561,37.5681619],[127.0660131,37.5679378],[127.0657316,37.5676647],[127.0655224,37.5673531],[127.0653936,37.5670151],[127.0653501,37.5666635],[127.0653936,37.566312],[127.0655224,37.565974],[127.0657316,37.5656624],[127.0660131,37.5653894],[127.0663562,37.5651653],[127.0667476,37.5649987],[127.0671722,37.5648962],[127.0676139,37.5648616],[127.0680555,37.5648962],[127.0684802,37.5649987],[127.0688715,37.5651653],[127.0692146,37.5653894],[127.0694961,37.5656624],[127.0697053,37.565974],[127.0698342,37.566312],[127.0698777,37.5666635],[127.0698342,37.5670151],[127.0697054,37.5673531],[127.0694962,37.5676647],[127.0692147,37.5679378]]]}"
153933,2013099,1123010200,11230013  ,서울특별시 동대문구13,서울특별시 동대문구 용두동(마장동사거리 부근),8,8,0,3,4,1,127.0380316,37.57252664,"{""type"":""Polygon"",""coordinates"":[[[127.0396325,37.5738008],[127.0392894,37.5740249],[127.038898,37.5741915],[127.0384733,37.574294],[127.0380316,37.5743286],[127.0375899,37.574294],[127.0371652,37.5741915],[127.0367738,37.5740249],[127.0364307,37.5738008],[127.0361491,37.5735278],[127.0359399,37.5732162],[127.0358111,37.5728782],[127.0357676,37.5725266],[127.0358111,37.5721751],[127.03594,37.571837],[127.0361492,37.5715255],[127.0364308,37.5712524],[127.0367738,37.5710283],[127.0371652,37.5708618],[127.0375899,37.5707593],[127.0380316,37.5707246],[127.0384733,37.5707593],[127.038898,37.5708618],[127.0392894,37.5710283],[127.0396325,37.5712524],[127.039914,37.5715255],[127.0401232,37.571837],[127.0402521,37.5721751],[127.0402956,37.5725266],[127.0402521,37.5728782],[127.0401233,37.5732162],[127.0399141,37.5735278],[127.0396325,37.5738008]]]}"
161614,2013099,1123010500,11230014  ,서울특별시 동대문구14,서울특별시 동대문구 답십리동(천호대로답오6길삼거리 부근),9,9,0,6,3,0,127.0512843,37.56805523,"{""type"":""Polygon"",""coordinates"":[[[127.0528851,37.5693294],[127.0525421,37.5695535],[127.0521507,37.5697201],[127.051726,37.5698226],[127.0512843,37.5698572],[127.0508427,37.5698226],[127.050418,37.5697201],[127.0500266,37.5695535],[127.0496835,37.5693294],[127.049402,37.5690563],[127.0491928,37.5687448],[127.049064,37.5684068],[127.0490205,37.5680552],[127.049064,37.5677037],[127.0491928,37.5673656],[127.049402,37.5670541],[127.0496836,37.566781],[127.0500266,37.5665569],[127.050418,37.5663904],[127.0508427,37.5662879],[127.0512843,37.5662532],[127.051726,37.5662879],[127.0521507,37.5663904],[127.052542,37.5665569],[127.0528851,37.566781],[127.0531666,37.5670541],[127.0533758,37.5673656],[127.0535047,37.5677037],[127.0535482,37.5680552],[127.0535047,37.5684068],[127.0533759,37.5687448],[127.0531667,37.5690563],[127.0528851,37.5693294]]]}"
161613,2013099,1123010200,11230015  ,서울특별시 동대문구15,서울특별시 동대문구 용두동(롯데불로장생센터 부근),9,9,1,3,4,1,127.0369312,37.5776887,"{""type"":""Polygon"",""coordinates"":[[[127.0385322,37.5789629],[127.0381891,37.579187],[127.0377977,37.5793535],[127.0373729,37.5794561],[127.0369312,37.5794907],[127.0364895,37.5794561],[127.0360647,37.5793535],[127.0356733,37.579187],[127.0353302,37.5789629],[127.0350486,37.5786898],[127.0348394,37.5783783],[127.0347105,37.5780402],[127.034667,37.5776887],[127.0347106,37.5773371],[127.0348394,37.5769991],[127.0350486,37.5766876],[127.0353302,37.5764145],[127.0356733,37.5761904],[127.0360648,37.5760239],[127.0364895,37.5759213],[127.0369312,37.5758867],[127.0373729,37.5759213],[127.0377976,37.5760239],[127.038189,37.5761904],[127.0385321,37.5764145],[127.0388137,37.5766876],[127.039023,37.5769991],[127.0391518,37.5773371],[127.0391953,37.5776887],[127.0391518,37.5780402],[127.039023,37.5783783],[127.0388138,37.5786898],[127.0385322,37.5789629]]]}"
162895,2013099,1126010100,11260001  ,서울특별시 중랑구1,서울특별시 중랑구 면목동(면목두산아파트_면목천길_진입_1 부근),4,4,0,0,4,0,127.0829788,37.58041094,"{""type"":""Polygon"",""coordinates"":[[[127.0845798,37.5816851],[127.0842367,37.5819092],[127.0838453,37.5820758],[127.0834205,37.5821783],[127.0829788,37.5822129],[127.082537,37.5821783],[127.0821123,37.5820758],[127.0817208,37.5819092],[127.0813777,37.5816851],[127.0810961,37.5814121],[127.0808869,37.5811005],[127.080758,37.5807625],[127.0807145,37.5804109],[127.0807581,37.5800594],[127.0808869,37.5797213],[127.0810962,37.5794098],[127.0813777,37.5791367],[127.0817209,37.5789126],[127.0821123,37.5787461],[127.082537,37.5786436],[127.0829788,37.578609],[127.0834205,37.5786436],[127.0838452,37.5787461],[127.0842367,37.5789126],[127.0845798,37.5791367],[127.0848614,37.5794098],[127.0850706,37.5797213],[127.0851995,37.5800594],[127.085243,37.5804109],[127.0851995,37.5807625],[127.0850707,37.5811005],[127.0848614,37.5814121],[127.0845798,37.5816851]]]}"
154909,2013099,1126010200,11260002  ,서울특별시 중랑구2,서울특별시 중랑구 상봉동(한일써너스빌리젠시 부근),4,4,0,2,1,1,127.0924188,37.59750514,"{""type"":""Polygon"",""coordinates"":[[[127.0940202,37.5987793],[127.093677,37.5990034],[127.0932855,37.5991699],[127.0928606,37.5992725],[127.0924188,37.5993071],[127.0919769,37.5992725],[127.0915521,37.5991699],[127.0911605,37.5990034],[127.0908173,37.5987793],[127.0905357,37.5985062],[127.0903264,37.5981947],[127.0901975,37.5978567],[127.090154,37.5975051],[127.0901975,37.5971536],[127.0903264,37.5968155],[127.0905357,37.596504],[127.0908174,37.5962309],[127.0911606,37.5960068],[127.0915521,37.5958403],[127.0919769,37.5957378],[127.0924188,37.5957032],[127.0928606,37.5957378],[127.0932854,37.5958403],[127.093677,37.5960068],[127.0940201,37.5962309],[127.0943018,37.596504],[127.0945111,37.5968155],[127.09464,37.5971536],[127.0946835,37.5975051],[127.09464,37.5978567],[127.0945111,37.5981947],[127.0943018,37.5985062],[127.0940202,37.5987793]]]}"
154908,2013099,1126010300,11260003  ,서울특별시 중랑구3,서울특별시 중랑구 중화동(중흥초교 부근),4,4,0,2,1,1,127.0838331,37.60196853,"{""type"":""Polygon"",""coordinates"":[[[127.0854347,37.6032427],[127.0850914,37.6034668],[127.0846999,37.6036333],[127.084275,37.6037359],[127.0838331,37.6037705],[127.0833913,37.6037359],[127.0829664,37.6036333],[127.0825748,37.6034668],[127.0822316,37.6032427],[127.0819499,37.6029696],[127.0817406,37.6026581],[127.0816117,37.6023201],[127.0815682,37.6019685],[127.0816118,37.601617],[127.0817407,37.6012789],[127.08195,37.6009674],[127.0822316,37.6006943],[127.0825748,37.6004702],[127.0829664,37.6003037],[127.0833913,37.6002012],[127.0838331,37.6001666],[127.084275,37.6002012],[127.0846998,37.6003037],[127.0850914,37.6004702],[127.0854346,37.6006943],[127.0857163,37.6009674],[127.0859256,37.6012789],[127.0860545,37.601617],[127.086098,37.6019685],[127.0860545,37.6023201],[127.0859256,37.6026581],[127.0857163,37.6029696],[127.0854347,37.6032427]]]}"
154904,2013099,1126010200,11260004  ,서울특별시 중랑구4,서울특별시 중랑구 상봉동(동부산부인과의원 부근),5,5,0,0,1,4,127.0863705,37.59350248,"{""type"":""Polygon"",""coordinates"":[[[127.0879719,37.5947767],[127.0876287,37.5950008],[127.0872372,37.5951673],[127.0868124,37.5952698],[127.0863705,37.5953045],[127.0859287,37.5952698],[127.0855039,37.5951673],[127.0851124,37.5950008],[127.0847692,37.5947767],[127.0844875,37.5945036],[127.0842783,37.594192],[127.0841494,37.593854],[127.0841059,37.5935025],[127.0841494,37.5931509],[127.0842783,37.5928129],[127.0844876,37.5925013],[127.0847692,37.5922283],[127.0851124,37.5920042],[127.0855039,37.5918377],[127.0859287,37.5917351],[127.0863705,37.5917005],[127.0868123,37.5917351],[127.0872371,37.5918377],[127.0876287,37.5920042],[127.0879718,37.5922283],[127.0882535,37.5925013],[127.0884628,37.5928129],[127.0885916,37.5931509],[127.0886352,37.5935025],[127.0885917,37.593854],[127.0884628,37.594192],[127.0882535,37.5945036],[127.0879719,37.5947767]]]}"
